Date,Team,away_basic_MP,away_basic_FG,away_basic_FGA,away_basic_FG%,away_basic_3P,away_basic_3PA,away_basic_3P%,away_basic_FT,away_basic_FTA,away_basic_FT%,away_basic_ORB,away_basic_DRB,away_basic_TRB,away_basic_AST,away_basic_STL,away_basic_BLK,away_basic_TOV,away_basic_PF,away_basic_PTS,away_advanced_MP,away_advanced_TS%,away_advanced_eFG%,away_advanced_3PAr,away_advanced_FTr,away_advanced_ORB%,away_advanced_DRB%,away_advanced_TRB%,away_advanced_AST%,away_advanced_STL%,away_advanced_BLK%,away_advanced_TOV%,away_advanced_USG%,away_advanced_ORtg,away_advanced_DRtg
2024-11-23,Denver Nuggets,240,50,82,0.61,16,32,0.5,11,19,0.579,8,40,48,37,7,2,18,18,127,240,0.703,0.707,0.39,0.232,23.5,87.0,60.0,74.0,7.0,3.8,16.6,100.0,126.2,101.3
2024-11-24,Minnesota Timberwolves,240,37,88,0.42,15,41,0.366,16,21,0.762,11,38,49,19,2,1,8,18,105,240,0.54,0.506,0.466,0.239,25.6,82.6,55.1,51.4,2.2,3.2,7.6,100.0,115.9,118.1
2024-11-24,Washington Wizards,240,36,79,0.456,11,35,0.314,20,25,0.8,8,33,41,24,8,5,17,19,103,240,0.572,0.525,0.443,0.316,19.5,73.3,47.7,66.7,8.3,8.5,15.9,100.0,106.7,119.2
2024-11-24,Dallas Mavericks,265,44,105,0.419,10,40,0.25,20,25,0.8,15,44,59,29,6,9,14,24,118,265,0.509,0.467,0.381,0.238,25.0,78.6,50.9,65.9,5.3,13.6,10.8,100.0,104.7,109.1
2024-11-24,Los Angeles Clippers,240,47,81,0.58,12,30,0.4,19,25,0.76,10,34,44,31,9,5,17,22,125,240,0.679,0.654,0.37,0.309,33.3,72.3,57.1,66.0,9.4,10.6,15.6,100.0,131.0,103.7
2024-11-24,Toronto Raptors,240,37,92,0.402,12,39,0.308,22,34,0.647,19,36,55,22,9,5,16,18,108,240,0.505,0.467,0.424,0.37,35.2,72.0,52.9,59.5,8.9,8.9,13.0,100.0,106.5,120.3
2024-11-24,Brooklyn Nets,240,36,75,0.48,19,39,0.487,17,25,0.68,6,25,31,24,7,5,14,23,108,240,0.628,0.607,0.52,0.333,15.4,69.4,41.3,66.7,7.6,9.6,14.0,100.0,116.8,111.4
2024-11-25,Orlando Magic,240,37,94,0.394,12,46,0.261,9,17,0.529,13,26,39,21,12,6,8,21,95,240,0.468,0.457,0.489,0.181,25.0,66.7,42.9,56.8,12.8,14.0,7.3,100.0,101.4,89.6
2024-11-25,Toronto Raptors,240,41,104,0.394,10,35,0.286,8,10,0.8,23,27,50,26,7,5,10,27,100,240,0.461,0.442,0.337,0.096,41.8,81.8,56.8,63.4,7.6,12.8,8.4,100.0,108.7,110.8
2024-11-25,New Orleans Pelicans,240,45,87,0.517,9,33,0.273,11,19,0.579,8,36,44,35,9,3,15,16,110,240,0.577,0.569,0.379,0.218,19.0,83.7,51.8,77.8,8.8,6.8,13.6,100.0,107.3,111.2
2024-11-25,Dallas Mavericks,240,47,94,0.5,16,35,0.457,19,22,0.864,10,41,51,24,6,8,18,13,129,240,0.622,0.585,0.372,0.234,25.0,82.0,56.7,51.1,5.5,11.4,14.8,100.0,117.6,108.5
2024-11-25,Los Angeles Clippers,240,39,90,0.433,7,26,0.269,9,13,0.692,10,34,44,18,8,3,14,12,94,240,0.491,0.472,0.289,0.144,20.4,81.0,48.4,46.2,8.2,8.1,12.8,100.0,95.8,128.4
2024-11-25,Portland Trail Blazers,240,34,102,0.333,8,46,0.174,22,28,0.786,19,25,44,22,10,7,11,21,98,240,0.429,0.373,0.451,0.275,30.2,61.0,42.3,64.7,9.8,11.9,8.8,100.0,96.3,120.9
2024-11-25,New York Knicks,240,56,92,0.609,19,36,0.528,14,16,0.875,8,35,43,45,5,4,11,23,145,240,0.732,0.712,0.391,0.174,25.8,77.8,56.6,80.4,5.0,6.8,10.0,100.0,144.2,117.3
2024-11-25,Brooklyn Nets,240,41,83,0.494,20,45,0.444,26,30,0.867,7,35,42,23,6,3,12,18,128,240,0.665,0.614,0.542,0.361,17.9,76.1,49.4,56.1,6.0,6.4,11.1,100.0,128.4,120.3
2024-11-25,Oklahoma City Thunder,240,48,86,0.558,14,31,0.452,20,25,0.8,11,33,44,28,6,3,15,18,130,240,0.67,0.64,0.36,0.291,33.3,78.6,58.7,58.3,6.1,5.5,13.4,100.0,133.1,111.6
2024-11-26,Chicago Bulls,240,47,94,0.5,14,40,0.35,19,22,0.864,8,42,50,29,6,4,11,22,127,240,0.612,0.574,0.426,0.234,17.4,89.4,53.8,61.7,5.5,7.4,9.6,100.0,117.3,99.8
2024-11-26,Milwaukee Bucks,240,36,77,0.468,20,42,0.476,14,17,0.824,9,32,41,23,5,7,13,19,106,240,0.627,0.597,0.545,0.221,23.7,78.0,51.9,63.9,5.8,14.6,13.3,100.0,122.2,118.7
2024-11-26,Houston Rockets,265,45,99,0.455,15,37,0.405,12,13,0.923,7,37,44,31,12,9,12,20,117,265,0.559,0.53,0.374,0.131,15.6,72.5,45.8,68.9,11.2,15.0,10.3,100.0,109.5,103.9
2024-11-26,San Antonio Spurs,240,45,93,0.484,18,48,0.375,20,26,0.769,13,26,39,30,12,5,10,17,128,240,0.613,0.581,0.516,0.28,29.5,72.2,48.8,66.7,12.1,10.2,8.7,100.0,128.6,115.6
2024-11-26,Los Angeles Lakers,240,37,85,0.435,8,34,0.235,18,25,0.72,7,35,42,25,7,6,12,11,100,240,0.521,0.482,0.4,0.294,15.6,81.4,47.7,67.6,6.9,10.5,11.1,100.0,99.3,126.1
2024-11-27,Miami Heat,240,33,73,0.452,14,37,0.378,18,22,0.818,4,40,44,21,6,5,22,9,98,240,0.593,0.548,0.507,0.301,12.9,71.4,50.6,63.6,6.2,10.6,21.0,100.0,101.1,97.0
2024-11-27,Atlanta Hawks,240,46,97,0.474,20,42,0.476,23,25,0.92,14,37,51,39,6,6,15,21,135,240,0.625,0.577,0.433,0.258,30.4,75.5,53.7,84.8,5.7,12.8,12.2,100.0,127.8,117.4
2024-11-27,Portland Trail Blazers,240,44,87,0.506,16,35,0.457,10,17,0.588,13,25,38,31,6,5,14,18,114,240,0.603,0.598,0.402,0.195,31.7,56.8,44.7,70.5,6.5,8.1,12.9,100.0,123.2,130.8
2024-11-27,Chicago Bulls,240,46,87,0.529,16,42,0.381,11,16,0.688,7,30,37,30,9,6,18,26,119,240,0.633,0.621,0.483,0.184,17.9,81.1,48.7,65.2,8.6,11.8,16.1,100.0,114.0,127.4
2024-11-27,Houston Rockets,265,40,88,0.455,10,31,0.323,32,38,0.842,14,37,51,23,10,14,21,19,122,265,0.583,0.511,0.352,0.432,30.4,78.7,54.8,57.5,9.2,22.2,16.7,100.0,112.1,105.6
2024-11-27,Los Angeles Clippers,240,45,89,0.506,12,33,0.364,19,25,0.76,13,34,47,27,18,4,16,19,121,240,0.605,0.573,0.371,0.281,31.0,75.6,54.0,60.0,17.9,7.7,13.8,100.0,120.3,95.5
2024-11-27,New York Knicks,240,40,86,0.465,7,29,0.241,27,30,0.9,7,26,33,20,9,3,9,19,114,240,0.575,0.506,0.337,0.349,17.5,72.2,43.4,50.0,9.3,5.8,8.3,100.0,117.7,133.1
2024-11-27,Detroit Pistons,240,40,85,0.471,13,38,0.342,18,25,0.72,9,33,42,24,6,4,20,17,111,240,0.578,0.547,0.447,0.294,22.0,76.7,50.0,60.0,5.7,8.5,17.2,100.0,105.5,124.5
2024-11-27,Sacramento Kings,240,46,94,0.489,12,37,0.324,11,15,0.733,12,35,47,28,8,3,17,21,115,240,0.572,0.553,0.394,0.16,29.3,89.7,58.8,60.9,8.1,8.6,14.5,100.0,116.6,105.4
2024-11-27,Toronto Raptors,240,47,95,0.495,21,52,0.404,4,12,0.333,12,40,52,38,11,4,16,16,119,240,0.593,0.605,0.547,0.126,24.5,80.0,52.5,80.9,10.6,6.9,13.8,100.0,114.7,89.7
2024-11-27,Los Angeles Lakers,240,48,90,0.533,13,34,0.382,10,10,1.0,11,35,46,31,8,3,13,15,119,240,0.63,0.606,0.378,0.111,28.9,76.1,54.8,64.6,8.5,6.7,12.1,100.0,126.7,107.5
2024-11-27,Brooklyn Nets,240,44,87,0.506,18,42,0.429,21,22,0.955,7,29,36,32,8,1,13,24,127,240,0.657,0.609,0.483,0.253,17.1,90.6,49.3,72.7,7.9,2.2,11.9,100.0,125.4,115.5
2024-11-27,Denver Nuggets,240,46,84,0.548,11,33,0.333,19,23,0.826,10,29,39,30,10,8,11,14,122,240,0.648,0.613,0.393,0.274,27.8,58.0,45.3,65.2,10.8,17.0,10.5,100.0,131.4,110.9
2024-11-27,Oklahoma City Thunder,240,39,85,0.459,11,37,0.297,16,26,0.615,8,40,48,26,10,9,14,21,105,240,0.544,0.524,0.435,0.306,17.0,69.0,45.7,66.7,9.9,18.8,12.7,100.0,103.7,99.8
2024-11-29,New York Knicks,240,36,81,0.444,12,32,0.375,15,19,0.789,12,32,44,20,7,5,21,19,99,240,0.554,0.519,0.395,0.235,32.4,69.6,53.0,55.6,7.5,11.9,19.0,100.0,106.0,105.0
2024-11-29,Cleveland Cavaliers,240,38,93,0.409,11,38,0.289,14,17,0.824,11,29,40,21,9,0,13,22,101,240,0.503,0.468,0.409,0.183,20.4,74.4,43.0,55.3,8.9,0.0,11.5,100.0,99.6,115.4
2024-11-29,New Orleans Pelicans,240,38,91,0.418,9,29,0.31,24,30,0.8,14,32,46,16,9,7,15,17,109,240,0.523,0.467,0.319,0.33,27.5,69.6,47.4,42.1,8.8,12.7,12.6,100.0,106.2,116.9
2024-11-29,Orlando Magic,240,44,83,0.53,18,35,0.514,17,22,0.773,11,29,40,29,13,13,17,21,123,240,0.664,0.639,0.422,0.265,26.8,85.3,53.3,65.9,13.4,27.1,15.5,100.0,126.8,103.1
2024-11-29,Los Angeles Clippers,240,36,84,0.429,10,31,0.323,10,13,0.769,8,31,39,20,17,3,15,16,92,240,0.513,0.488,0.369,0.155,17.4,73.8,44.3,55.6,18.1,8.3,14.3,100.0,97.9,99.0
2024-11-29,Boston Celtics,240,49,98,0.5,23,54,0.426,17,23,0.739,11,40,51,24,6,2,9,13,138,240,0.638,0.617,0.551,0.235,22.4,88.9,54.3,49.0,5.8,4.8,7.7,100.0,133.7,125.0
2024-11-29,Detroit Pistons,240,48,83,0.578,18,38,0.474,16,20,0.8,7,37,44,35,9,5,18,16,130,240,0.708,0.687,0.458,0.241,21.9,84.1,57.9,72.9,9.0,9.6,16.4,100.0,130.3,106.3
2024-11-29,Toronto Raptors,240,43,80,0.538,11,29,0.379,14,17,0.824,10,36,46,34,4,3,19,17,111,240,0.634,0.606,0.363,0.213,29.4,80.0,58.2,79.1,4.1,7.5,17.8,100.0,114.4,124.7
2024-11-29,Oklahoma City Thunder,240,38,93,0.409,13,40,0.325,12,16,0.75,15,32,47,20,12,3,10,17,101,240,0.505,0.478,0.43,0.172,27.8,80.0,50.0,52.6,13.1,8.6,9.1,100.0,110.4,101.7
2024-11-29,Sacramento Kings,240,35,78,0.449,15,42,0.357,21,28,0.75,11,30,41,29,7,4,20,19,106,240,0.587,0.545,0.538,0.359,25.6,78.9,50.6,82.9,7.2,7.5,18.1,100.0,108.4,117.6
2024-11-30,Atlanta Hawks,240,38,78,0.487,10,33,0.303,21,27,0.778,14,35,49,27,8,7,22,15,107,240,0.595,0.551,0.423,0.346,34.1,66.0,52.1,71.1,8.4,15.2,19.7,100.0,111.8,108.7
2024-11-30,Philadelphia 76ers,240,42,85,0.494,11,31,0.355,16,22,0.727,12,38,50,19,9,8,17,21,111,240,0.586,0.559,0.365,0.259,27.3,79.2,54.3,45.2,9.0,15.7,15.2,100.0,110.5,95.5
2024-11-30,Washington Wizards,240,41,87,0.471,9,32,0.281,23,24,0.958,8,33,41,24,7,3,12,26,114,240,0.584,0.523,0.368,0.276,20.5,82.5,51.9,58.5,7.0,5.9,11.0,100.0,114.8,124.8
2024-11-30,Golden State Warriors,240,38,92,0.413,14,40,0.35,15,18,0.833,9,34,43,28,8,5,9,17,105,240,0.525,0.489,0.435,0.196,18.8,85.0,48.9,73.7,8.3,11.4,8.3,100.0,109.0,117.4
2024-11-30,Dallas Mavericks,240,41,90,0.456,15,39,0.385,9,15,0.6,12,36,48,30,12,6,15,21,106,240,0.549,0.539,0.433,0.167,26.1,65.5,47.5,73.2,12.4,10.7,13.4,100.0,109.7,97.3
2024-12-01,Orlando Magic,240,34,74,0.459,7,28,0.25,25,32,0.781,14,38,52,23,10,11,22,29,100,240,0.568,0.507,0.378,0.432,35.9,82.6,61.2,67.6,10.4,22.9,20.0,100.0,103.8,95.5
2024-12-01,Indiana Pacers,240,43,90,0.478,14,42,0.333,21,26,0.808,6,35,41,28,8,3,15,22,121,240,0.596,0.556,0.467,0.289,15.8,81.4,50.6,65.1,7.5,6.4,12.9,100.0,113.9,128.0
2024-12-01,Boston Celtics,240,38,95,0.4,17,49,0.347,18,19,0.947,10,36,46,17,11,6,11,19,111,240,0.537,0.489,0.516,0.2,20.8,85.7,51.1,44.7,10.9,13.6,9.6,100.0,109.6,113.5
2024-12-01,New Orleans Pelicans,240,35,94,0.372,4,27,0.148,11,17,0.647,13,29,42,20,14,9,14,19,85,240,0.419,0.394,0.287,0.181,22.0,67.4,41.2,57.1,14.1,19.1,12.1,100.0,85.5,118.7
2024-12-01,Miami Heat,240,39,88,0.443,15,40,0.375,23,28,0.821,12,33,45,25,11,4,14,17,116,240,0.578,0.528,0.455,0.318,24.5,76.7,48.9,64.1,10.9,6.8,12.2,100.0,114.8,117.7
2024-12-01,Oklahoma City Thunder,240,42,94,0.447,13,39,0.333,19,25,0.76,11,35,46,30,5,4,7,26,116,240,0.552,0.516,0.415,0.266,23.4,70.0,47.4,71.4,5.0,7.3,6.3,100.0,117.0,120.1
2024-12-01,Los Angeles Lakers,240,39,88,0.443,7,33,0.212,20,25,0.8,10,32,42,23,7,4,5,18,105,240,0.53,0.483,0.375,0.284,21.7,80.0,48.8,59.0,7.6,10.3,4.8,100.0,114.3,113.3
2024-12-01,Dallas Mavericks,240,48,87,0.552,18,36,0.5,23,29,0.793,8,25,33,33,13,0,13,15,137,240,0.687,0.655,0.414,0.333,21.6,71.4,45.8,68.8,12.7,0.0,11.5,100.0,134.3,128.4
2024-12-01,San Antonio Spurs,240,42,82,0.512,23,46,0.5,20,24,0.833,8,30,38,32,6,9,16,17,127,240,0.686,0.652,0.561,0.293,21.1,58.8,42.7,76.2,6.1,13.0,14.7,100.0,130.0,127.9
2024-12-01,Denver Nuggets,240,51,88,0.58,10,24,0.417,10,19,0.526,8,31,39,37,7,3,14,17,122,240,0.633,0.636,0.273,0.216,21.6,70.5,48.1,72.5,7.0,5.9,12.7,100.0,121.4,125.4
2024-12-02,New Orleans Pelicans,240,44,100,0.44,13,42,0.31,11,17,0.647,15,26,41,21,15,5,16,18,112,240,0.521,0.505,0.42,0.17,27.3,70.3,44.6,47.7,14.1,8.6,13.0,100.0,104.9,116.2
2024-12-02,Miami Heat,240,31,87,0.356,8,35,0.229,19,23,0.826,11,33,44,24,6,1,10,11,89,240,0.458,0.402,0.402,0.264,21.6,70.2,44.9,77.4,6.4,2.9,9.3,100.0,94.4,114.6
2024-12-02,Brooklyn Nets,240,38,95,0.4,14,42,0.333,12,15,0.8,10,31,41,24,9,5,13,19,102,240,0.502,0.474,0.442,0.158,18.9,73.8,43.2,63.2,8.7,11.1,11.3,100.0,98.7,123.8
2024-12-02,Los Angeles Lakers,240,32,79,0.405,6,31,0.194,10,14,0.714,9,30,39,19,8,2,21,16,80,240,0.47,0.443,0.392,0.177,20.0,81.1,47.6,59.4,8.4,4.3,19.8,100.0,84.5,115.1
2024-12-03,Philadelphia 76ers,240,38,82,0.463,16,40,0.4,18,20,0.9,8,23,31,26,9,3,12,22,110,240,0.606,0.561,0.488,0.244,20.0,60.5,39.7,68.4,9.9,7.0,11.7,100.0,121.1,114.5
2024-12-03,Washington Wizards,240,32,83,0.386,4,26,0.154,19,25,0.76,13,39,52,18,4,8,21,21,87,240,0.463,0.41,0.313,0.301,25.5,84.8,53.6,56.3,3.9,18.6,18.3,100.0,85.9,116.5
2024-12-03,Milwaukee Bucks,240,45,80,0.563,23,41,0.561,15,21,0.714,4,32,36,26,10,6,18,17,128,240,0.717,0.706,0.513,0.263,12.5,71.1,46.8,57.8,10.0,11.1,16.8,100.0,127.4,106.5
2024-12-03,Orlando Magic,240,38,87,0.437,9,39,0.231,21,25,0.84,9,29,38,20,9,4,16,19,106,240,0.541,0.489,0.448,0.287,20.9,85.3,49.4,52.6,8.7,8.0,14.0,100.0,102.2,116.7
2024-12-03,Indiana Pacers,240,38,84,0.452,12,30,0.4,23,28,0.821,9,25,34,21,8,6,21,23,111,240,0.576,0.524,0.357,0.333,20.0,80.6,44.7,55.3,7.5,12.5,17.9,100.0,104.6,114.9
2024-12-03,Utah Jazz,240,38,70,0.543,13,35,0.371,17,22,0.773,11,25,36,21,3,6,29,14,106,240,0.665,0.636,0.5,0.314,36.7,62.5,51.4,55.3,3.2,10.9,26.7,100.0,111.6,140.0
2024-12-03,Memphis Grizzlies,240,45,97,0.464,13,40,0.325,13,14,0.929,13,26,39,27,15,3,19,29,116,240,0.562,0.531,0.412,0.144,27.1,65.0,44.3,60.0,14.0,6.1,15.6,100.0,108.2,112.9
2024-12-03,San Antonio Spurs,240,35,100,0.35,8,44,0.182,15,20,0.75,18,35,53,26,9,2,14,17,93,240,0.427,0.39,0.44,0.2,30.0,94.6,54.6,74.3,9.0,4.3,11.4,100.0,93.4,104.4
2024-12-03,Golden State Warriors,240,44,95,0.463,12,38,0.316,15,21,0.714,11,37,48,36,12,3,15,25,115,240,0.552,0.526,0.4,0.221,24.4,90.2,55.8,81.8,11.5,5.5,12.6,100.0,110.1,113.9
2024-12-03,Houston Rockets,240,41,93,0.441,14,39,0.359,15,21,0.714,18,35,53,14,6,1,16,23,111,240,0.543,0.516,0.419,0.226,42.9,77.8,60.9,34.1,6.2,1.6,13.5,100.0,115.6,124.9
2024-12-03,Portland Trail Blazers,240,41,80,0.513,10,29,0.345,13,16,0.813,11,18,29,25,6,4,18,15,105,240,0.603,0.575,0.363,0.2,31.4,62.1,45.3,61.0,6.6,8.3,17.1,100.0,115.6,139.8
2024-12-04,Detroit Pistons,240,43,84,0.512,20,39,0.513,14,18,0.778,8,26,34,27,10,5,19,21,120,240,0.653,0.631,0.464,0.214,21.6,65.0,44.2,62.8,9.9,12.2,17.1,100.0,118.6,128.5
2024-12-04,Indiana Pacers,240,32,75,0.427,8,33,0.242,18,22,0.818,5,34,39,20,6,10,16,19,90,240,0.531,0.48,0.44,0.293,12.2,82.9,47.6,62.5,6.2,22.2,15.9,100.0,93.3,102.6
2024-12-04,Los Angeles Lakers,240,37,88,0.42,5,22,0.227,14,19,0.737,12,24,36,29,9,4,13,8,93,240,0.483,0.449,0.25,0.216,23.5,64.9,40.9,78.4,9.4,9.3,11.9,100.0,97.3,140.3
2024-12-04,Orlando Magic,240,41,84,0.488,8,29,0.276,16,21,0.762,16,26,42,21,13,7,14,18,106,240,0.568,0.536,0.345,0.25,39.0,72.2,54.5,51.2,14.5,13.5,13.1,100.0,118.1,113.6
2024-12-04,Atlanta Hawks,240,45,102,0.441,9,32,0.281,20,22,0.909,15,39,54,29,16,3,14,25,119,240,0.533,0.485,0.314,0.216,31.9,83.0,57.4,64.4,15.4,9.1,11.1,100.0,114.9,100.4
2024-12-04,Minnesota Timberwolves,240,41,85,0.482,16,44,0.364,10,18,0.556,7,43,50,31,15,5,15,16,108,240,0.581,0.576,0.518,0.212,16.3,81.1,52.1,75.6,15.0,11.6,13.9,100.0,108.1,80.1
2024-12-05,Denver Nuggets,240,46,96,0.479,6,24,0.25,16,22,0.727,9,40,49,25,12,5,16,13,114,240,0.539,0.51,0.25,0.229,19.1,81.6,51.0,54.3,11.0,10.9,13.1,100.0,104.2,115.2
2024-12-05,Dallas Mavericks,240,48,89,0.539,20,38,0.526,21,27,0.778,13,45,58,27,8,12,16,16,137,240,0.679,0.652,0.427,0.303,32.5,78.9,59.8,56.3,7.8,20.3,13.7,100.0,133.6,98.5
2024-12-05,Charlotte Hornets,240,40,89,0.449,15,39,0.385,6,10,0.6,10,30,40,27,3,4,11,22,101,240,0.541,0.534,0.438,0.112,21.3,83.3,48.2,67.5,3.3,9.3,10.5,100.0,109.5,135.6
2024-12-05,Oklahoma City Thunder,240,49,102,0.48,17,47,0.362,14,17,0.824,13,42,55,28,15,11,6,16,129,240,0.589,0.564,0.461,0.167,25.0,77.8,51.9,57.1,14.6,24.4,5.2,100.0,126.0,89.8
2024-12-05,Sacramento Kings,240,39,98,0.398,8,35,0.229,24,28,0.857,14,32,46,19,11,1,13,23,110,240,0.499,0.439,0.357,0.286,25.9,78.0,48.4,48.7,10.4,2.4,10.5,100.0,104.4,109.1
2024-12-05,Phoenix Suns,240,43,85,0.506,17,45,0.378,21,26,0.808,10,36,46,32,10,3,17,15,124,240,0.643,0.606,0.529,0.306,23.8,75.0,51.1,74.4,9.7,5.1,15.0,100.0,119.9,121.8
2024-12-05,Chicago Bulls,240,52,90,0.578,17,37,0.459,18,23,0.783,11,39,50,36,6,5,19,26,139,240,0.694,0.672,0.411,0.256,29.7,72.2,54.9,69.2,5.6,7.5,16.0,100.0,130.8,116.7
2024-12-05,Houston Rockets,240,35,93,0.376,10,38,0.263,13,17,0.765,11,34,45,20,9,9,8,20,93,240,0.463,0.43,0.409,0.183,20.4,75.6,45.5,57.1,9.5,15.5,7.4,100.0,98.5,104.8
2024-12-06,Orlando Magic,240,33,78,0.423,13,46,0.283,15,17,0.882,8,30,38,21,8,6,21,23,94,240,0.55,0.506,0.59,0.218,22.9,75.0,50.7,63.6,8.4,11.3,19.7,100.0,98.7,107.1
2024-12-06,Los Angeles Lakers,265,51,99,0.515,16,35,0.457,14,16,0.875,6,34,40,33,11,10,15,24,132,265,0.622,0.596,0.354,0.162,14.0,75.6,45.5,64.7,9.7,16.7,12.4,100.0,116.8,118.6
2024-12-06,Milwaukee Bucks,240,40,94,0.426,11,29,0.379,14,17,0.824,12,39,51,16,4,2,9,16,105,240,0.517,0.484,0.309,0.181,26.1,84.8,55.4,40.0,4.3,5.9,8.1,100.0,112.6,119.1
2024-12-06,Indiana Pacers,240,52,92,0.565,18,30,0.6,10,12,0.833,7,39,46,33,9,4,13,10,132,240,0.678,0.663,0.326,0.13,18.9,83.0,54.8,63.5,8.7,8.5,11.8,100.0,128.0,119.3
2024-12-06,Sacramento Kings,240,51,90,0.567,16,34,0.471,22,24,0.917,7,37,44,33,7,6,11,20,140,240,0.696,0.656,0.378,0.267,18.9,75.5,51.2,64.7,6.8,12.0,9.9,100.0,135.9,109.7
2024-12-06,Minnesota Timberwolves,240,40,88,0.455,14,42,0.333,13,14,0.929,9,39,48,32,12,6,21,14,107,240,0.568,0.534,0.477,0.159,22.5,79.6,53.9,80.0,11.8,14.0,18.2,100.0,105.5,88.7
2024-12-06,Utah Jazz,240,53,96,0.552,14,32,0.438,21,23,0.913,11,50,61,34,6,11,14,17,141,240,0.664,0.625,0.333,0.24,28.2,89.3,64.2,64.2,5.7,22.9,11.7,100.0,132.8,93.2
2024-12-07,Cleveland Cavaliers,240,42,84,0.5,14,38,0.368,18,24,0.75,14,33,47,28,6,6,12,20,116,240,0.613,0.583,0.452,0.286,34.1,76.7,56.0,66.7,6.6,12.8,11.3,100.0,127.0,111.7
2024-12-07,Oklahoma City Thunder,240,45,85,0.529,12,32,0.375,17,21,0.81,10,35,45,27,13,3,20,24,119,240,0.631,0.6,0.376,0.247,27.0,81.4,56.3,60.0,12.9,7.1,17.5,100.0,118.1,108.2
2024-12-07,Denver Nuggets,240,46,95,0.484,5,25,0.2,16,27,0.593,16,32,48,34,11,6,15,23,113,240,0.529,0.511,0.263,0.284,34.0,68.1,51.1,73.9,10.7,11.5,12.3,100.0,110.1,118.8
2024-12-07,Detroit Pistons,240,43,83,0.518,18,36,0.5,16,19,0.842,9,34,43,28,7,0,19,20,120,240,0.657,0.627,0.434,0.229,25.0,89.5,58.1,65.1,7.0,0.0,17.2,100.0,120.3,111.3
2024-12-07,Dallas Mavericks,240,38,81,0.469,17,45,0.378,32,37,0.865,14,38,52,21,10,8,18,16,125,240,0.642,0.574,0.556,0.457,31.1,82.6,57.1,55.3,9.8,14.8,15.6,100.0,122.9,116.0
2024-12-07,Memphis Grizzlies,240,47,94,0.5,15,33,0.455,18,23,0.783,11,41,52,25,13,7,13,25,127,240,0.61,0.58,0.351,0.245,23.4,73.2,50.5,53.2,12.1,15.6,11.1,100.0,117.8,112.3
2024-12-07,Phoenix Suns,240,36,82,0.439,16,41,0.39,23,25,0.92,13,28,41,29,8,3,14,20,111,240,0.597,0.537,0.5,0.305,30.2,71.8,50.0,80.6,8.6,5.6,13.1,100.0,119.4,130.1
2024-12-08,Philadelphia 76ers,240,43,92,0.467,9,36,0.25,13,14,0.929,10,46,56,25,8,5,16,15,108,240,0.55,0.516,0.391,0.152,23.3,95.8,61.5,58.1,7.8,15.6,14.0,100.0,105.4,97.6
2024-12-08,Milwaukee Bucks,240,39,68,0.574,15,31,0.484,25,32,0.781,3,28,31,26,6,7,16,18,118,240,0.719,0.684,0.456,0.471,11.5,80.0,50.8,66.7,6.5,15.2,16.3,100.0,127.5,122.1
2024-12-08,Charlotte Hornets,240,40,78,0.513,14,29,0.483,19,26,0.731,10,35,45,24,11,3,25,18,113,240,0.632,0.603,0.372,0.333,27.8,92.1,60.8,60.0,10.8,6.5,21.8,100.0,110.9,107.0
2024-12-08,Denver Nuggets,240,56,89,0.629,12,27,0.444,17,24,0.708,7,36,43,43,9,5,20,22,141,240,0.708,0.697,0.303,0.27,21.2,65.5,48.9,76.8,8.5,8.2,16.7,100.0,132.6,104.4
2024-12-08,Cleveland Cavaliers,240,41,86,0.477,14,33,0.424,17,18,0.944,5,31,36,25,5,1,9,18,113,240,0.602,0.558,0.384,0.209,11.9,75.6,43.4,61.0,5.2,2.0,8.7,100.0,117.0,126.3
2024-12-08,Phoenix Suns,240,39,83,0.47,13,28,0.464,19,22,0.864,9,30,39,24,7,6,21,24,110,240,0.593,0.548,0.337,0.265,23.1,68.2,47.0,61.5,7.0,11.5,18.5,100.0,110.4,115.4
2024-12-08,New Orleans Pelicans,240,43,99,0.434,13,38,0.342,17,21,0.81,13,30,43,26,9,8,8,21,116,240,0.536,0.5,0.384,0.212,25.0,65.2,43.9,60.5,9.0,14.8,6.9,100.0,116.1,121.1
2024-12-08,Memphis Grizzlies,240,50,96,0.521,17,43,0.395,23,29,0.793,12,34,46,34,12,8,18,20,140,240,0.644,0.609,0.448,0.302,27.3,63.0,46.9,68.0,10.9,11.8,14.2,100.0,127.6,102.1
2024-12-08,Minnesota Timberwolves,240,36,79,0.456,19,42,0.452,15,20,0.75,7,32,39,22,6,8,16,18,106,240,0.604,0.576,0.532,0.253,18.4,69.6,46.4,61.1,6.3,16.3,15.4,100.0,111.6,120.1
2024-12-08,Houston Rockets,240,40,82,0.488,15,41,0.366,22,26,0.846,12,38,50,23,4,4,15,16,117,240,0.626,0.579,0.5,0.317,31.6,84.4,60.2,57.5,4.2,6.9,13.8,100.0,122.4,110.9
2024-12-08,Utah Jazz,240,31,80,0.388,15,42,0.357,20,21,0.952,9,29,38,21,6,6,20,17,97,240,0.543,0.481,0.525,0.263,20.9,76.3,46.9,67.7,6.1,10.7,18.3,100.0,98.1,142.6
2024-12-08,Portland Trail Blazers,240,35,84,0.417,9,36,0.25,19,21,0.905,12,37,49,17,4,3,18,19,98,240,0.526,0.47,0.429,0.25,27.3,82.2,55.1,48.6,4.2,6.1,16.2,100.0,103.2,112.7
